timestamp,original_url,status_in_list,wayback_url,fetch_status,saved_file,result
20020613124033,http://cafewoo.net:80/bbs/view.asp?bbsid=115377&ParentID=115377&boradid=12,200,https://web.archive.org/web/20020613124033/http://cafewoo.net:80/bbs/view.asp?bbsid=115377&ParentID=115377&boradid=12,200,downloaded_html/20020613124033_bbsid_115377_board_12_debd72e167.html,saved
20020613123007,http://cafewoo.net:80/bbs/view.asp?bbsid=115795&ParentID=115795&boradid=12,200,https://web.archive.org/web/20020613123007/http://cafewoo.net:80/bbs/view.asp?bbsid=115795&ParentID=115795&boradid=12,200,downloaded_html/20020613123007_bbsid_115795_board_12_00d04a85ce.html,saved
20011121102154,http://cafewoo.net:80/bbs/view.asp?bbsid=115937&ParentID=115937&boradid=11,200,https://web.archive.org/web/20011121102154/http://cafewoo.net:80/bbs/view.asp?bbsid=115937&ParentID=115937&boradid=11,200,downloaded_html/20011121102154_bbsid_115937_board_11_b9d6fb5f22.html,saved
20030828041208,http://cafewoo.net:80/bbs/view.asp?bbsid=116870&ParentID=116870&boradid=7,404,,,,skipped_non_200
20020112073453,http://cafewoo.net:80/bbs/view.asp?bbsid=117396&ParentID=117396&boradid=10,200,https://web.archive.org/web/20020112073453/http://cafewoo.net:80/bbs/view.asp?bbsid=117396&ParentID=117396&boradid=10,200,downloaded_html/20020112073453_bbsid_117396_board_10_ceb30c6a15.html,saved
20020613125717,http://cafewoo.net:80/bbs/view.asp?bbsid=117432&ParentID=117432&boradid=12,200,https://web.archive.org/web/20020613125717/http://cafewoo.net:80/bbs/view.asp?bbsid=117432&ParentID=117432&boradid=12,200,downloaded_html/20020613125717_bbsid_117432_board_12_418988f621.html,saved
20020426204632,http://cafewoo.net:80/bbs/view.asp?bbsid=117736&ParentID=117736&boradid=3,200,https://web.archive.org/web/20020426204632/http://cafewoo.net:80/bbs/view.asp?bbsid=117736&ParentID=117736&boradid=3,200,downloaded_html/20020426204632_bbsid_117736_board_3_6ca6efca09.html,saved
20011121100805,http://cafewoo.net:80/bbs/view.asp?bbsid=118032&ParentID=118032&boradid=11,200,https://web.archive.org/web/20011121100805/http://cafewoo.net:80/bbs/view.asp?bbsid=118032&ParentID=118032&boradid=11,200,downloaded_html/20011121100805_bbsid_118032_board_11_a145451648.html,saved
20011121095839,http://cafewoo.net:80/bbs/view.asp?bbsid=118095&ParentID=118095&boradid=11,200,https://web.archive.org/web/20011121095839/http://cafewoo.net:80/bbs/view.asp?bbsid=118095&ParentID=118095&boradid=11,200,downloaded_html/20011121095839_bbsid_118095_board_11_f27917426b.html,saved
20011121101952,http://cafewoo.net:80/bbs/view.asp?bbsid=118096&ParentID=118096&boradid=11,200,https://web.archive.org/web/20011121101952/http://cafewoo.net:80/bbs/view.asp?bbsid=118096&ParentID=118096&boradid=11,200,downloaded_html/20011121101952_bbsid_118096_board_11_795dfcc369.html,saved
20020613125157,http://cafewoo.net:80/bbs/view.asp?bbsid=118172&ParentID=118172&boradid=12,200,https://web.archive.org/web/20020613125157/http://cafewoo.net:80/bbs/view.asp?bbsid=118172&ParentID=118172&boradid=12,200,downloaded_html/20020613125157_bbsid_118172_board_12_1c7c6b2f66.html,saved
20021120234201,http://cafewoo.net:80/bbs/view.asp?bbsid=119269&ParentID=119269&boradid=5,200,https://web.archive.org/web/20021120234201/http://cafewoo.net:80/bbs/view.asp?bbsid=119269&ParentID=119269&boradid=5,200,downloaded_html/20021120234201_bbsid_119269_board_5_554aec5fde.html,saved
20030505115821,http://www.cafewoo.net:80/bbs/view.asp?bbsid=119779&ParentID=119779&boradid=11,200,https://web.archive.org/web/20030505115821/http://www.cafewoo.net:80/bbs/view.asp?bbsid=119779&ParentID=119779&boradid=11,200,downloaded_html/20030505115821_bbsid_119779_board_11_b33106ef70.html,saved
20020613125633,http://cafewoo.net:80/bbs/view.asp?bbsid=120045&ParentID=120045&boradid=12,200,https://web.archive.org/web/20020613125633/http://cafewoo.net:80/bbs/view.asp?bbsid=120045&ParentID=120045&boradid=12,200,downloaded_html/20020613125633_bbsid_120045_board_12_cfafc55e35.html,saved
20020621130040,http://cafewoo.net:80/bbs/view.asp?bbsid=120156&ParentID=120156&boradid=3,200,https://web.archive.org/web/20020621130040/http://cafewoo.net:80/bbs/view.asp?bbsid=120156&ParentID=120156&boradid=3,200,downloaded_html/20020621130040_bbsid_120156_board_3_27649fc3a0.html,saved
